lineage,generation,id,fitness,lineage_fitness,lineage_avg_fitness,rounds_lasted,table_position,trait_aggressiveness,trait_risk_tolerance,trait_bluff_tendency,trait_adaptability,trait_position_awareness,trait_chip_size_awareness,action_fold,action_check,action_call,action_raise,action_all_in,action_bluff
3959697d-967,generation_30,549afb05,0.12333333333333331,0.06148148148148147,0.2515951494580411,27,5.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,25,10,87,0,0,0
3959697d-967,generation_30,fd5032a5,0.8003953484972198,1.2007926338247201,0.24565409733377364,206523,5.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,0,0,822873,823612,0,0
3959697d-967,generation_30,d8a5e5a6,0.3107894736842105,0.11350877192982456,0.2745976893486508,57,5.0,0.7008344815765625,0.4955797918854836,0.6504410972558934,0.7320762673353106,0.4007240214716081,0.5031218546346765,0,0,184,172,0,0
3959697d-967,generation_30,cd992012,0.2948085106382978,0.10995744680851062,0.269859780012803,1175,5.0,0.7008344815765625,0.4955797918854836,0.6504410972558934,0.7320762673353106,0.4007240214716081,0.5031218546346765,0,0,4883,4447,0,0
3959697d-967,generation_30,7f5ea6c0,0.15439024390243902,0.06986449864498644,0.26529114192125175,369,5.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,51,949,462,0,0,0
3959697d-967,generation_30,fe26955b,0.3862264150943396,0.13471698113207545,0.2598626240524666,53,5.0,0.7008344815765625,0.4955797918854836,0.6504410972558934,0.7320762673353106,0.4007240214716081,0.5031218546346765,0,0,167,152,0,0
3959697d-967,generation_30,7a48a524,0.06395833333333333,0.04458333333333333,0.2564803093789425,24,6.0,0.6383444790182995,0.32058768329056075,0.4479538352286481,0.9059616337127114,0.31397915782637564,0.5939652314609638,23,16,79,0,0,0
3959697d-967,generation_31,c6446595,0.24416666666666664,0.09574074074074071,0.0,54,0.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,46,73,163,0,0,0
3959697d-967,generation_31,9755a144,0.2951024473534434,0.11002276607854296,0.09574074074074071,8785,0.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,0,24466,10672,0,0,0
3959697d-967,generation_31,3a37f03f,0.07521739130434782,0.04782608695652173,0.10288175340964184,23,0.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,22,14,64,0,0,0
3959697d-967,generation_31,caf499b5,0.295492072170585,0.1101093493712411,0.08452986459193514,1829,0.0,0.5206014777375392,0.5626134032316084,0.4348492965515137,0.762119048702216,0.33842292743499414,0.5619342282638289,32,5017,1851,334,0,0
3959697d-967,generation_31,23449c57,0.22509199945481803,0.09002044432329287,0.09092473578676163,7337,0.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,0,20515,8833,0,0,0
3959697d-967,generation_31,814c726c,0.2949762030671602,0.10999471179270226,0.09074387749406788,9455,0.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,1036,25235,12621,0,0,0
3959697d-967,generation_31,055ffc74,0.29522189349112427,0.11004930966469426,0.0939523498771736,4056,0.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,0,11297,4927,0,0,0
3959697d-967,generation_31,41a3b26f,0.30640655105973025,0.11327552986512521,0.09625191556110513,865,1.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,125,2271,1061,0,0,0
3959697d-967,generation_31,cba1156d,0.15487751769188896,0.06997278170930864,0.09837986734910764,1837,1.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,1,5163,2184,0,0,0
3959697d-967,generation_31,05e8dd28,0.005217391304347823,0.027826086956521733,0.09522352450024109,23,1.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,22,26,67,0,0,0
3959697d-967,generation_31,fd5032a5,0.9203555957540913,1.240713128338463,0.08848378074586916,206523,1.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,0,0,822873,823612,0,0
3959697d-967,generation_31,7672387f,0.01451298701298701,0.029891774891774886,0.19323190325428677,462,1.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,0,1303,543,0,0,0
3959697d-967,generation_31,6aeb6e71,0.36511897208121824,0.13002643824027071,0.1796202258907441,9456,1.0,0.5206014777375392,0.5626134032316084,0.4348492965515137,0.762119048702216,0.33842292743499414,0.5619342282638289,0,25978,10955,1845,0,0
3959697d-967,generation_31,3ac1a00b,0.15493697478991597,0.06998599439775909,0.1758053191484,3570,1.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,1,9941,4339,0,0,0
3959697d-967,generation_31,b4df499a,0.12504901960784312,0.061862745098039205,0.16824679595192565,34,2.0,0.5981853774099397,0.4734037867618299,0.49261970918434783,0.842502505804176,0.43750862206854413,0.4861721298741217,32,11,81,1,0,0
3959697d-967,generation_31,11f5fa54,0.07192708333333332,0.04635416666666666,0.1611545258949999,160,2.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,30,416,194,0,0,0
3959697d-967,generation_31,fd5032a5,0.9203555957540913,1.240713128338463,0.15397950344322905,206523,2.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,0,0,822873,823612,0,0
3959697d-967,generation_31,95f91255,0.2175,0.0883333333333333,0.21790501079000751,30,2.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,28,44,96,0,0,0
3959697d-967,generation_31,8730ecef,0.15464898595943835,0.06992199687987517,0.21070658426463673,641,2.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,100,1644,829,0,0,0
3959697d-967,generation_31,fd5032a5,0.9203555957540913,1.240713128338463,0.20329686913912295,206523,2.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,0,0,822873,823612,0,0
3959697d-967,generation_31,63b73ff7,0.08425986842105262,0.04983552631578946,0.25516768209908997,304,2.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,33,798,381,0,0,0
3959697d-967,generation_31,c1ac762d,0.06208333333333332,0.04416666666666665,0.24538996039512326,20,3.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,20,12,47,0,0,0
3959697d-967,generation_31,0b6c9668,0.1893343195266272,0.07985207100591715,0.23624344704382977,338,3.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,55,895,410,0,0,0
3959697d-967,generation_31,ac2f3722,0.014247491638795982,0.029832775919732435,0.22944382199870314,299,3.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,1,840,355,0,0,0
3959697d-967,generation_31,aff03569,0.22487691466083148,0.08997264770240697,0.22112669507874605,1828,3.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,202,4904,2331,0,0,0
3959697d-967,generation_31,b8d53a19,0.08487698195735373,0.049972662657189706,0.2158805331836925,1829,3.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,2,5107,2209,0,0,0
3959697d-967,generation_31,f7112a24,0.22487725040916526,0.08997272231314782,0.20949946124036545,1833,3.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,199,4866,2308,0,0,0
3959697d-967,generation_31,cca4a756,0.224944512946979,0.08998766954377309,0.2050725449838018,4055,3.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,0,11381,4843,0,0,0
3959697d-967,generation_31,0c1c422f,0.24796688382193266,0.09658523344191093,0.20096237086094365,614,4.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,89,1657,754,0,0,0
3959697d-967,generation_31,fd5032a5,0.9203555957540913,1.240713128338463,0.1973631592258046,206523,4.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,0,0,822873,823612,0,0
3959697d-967,generation_31,c895175c,0.08419642857142857,0.04982142857142856,0.2321414915295599,280,4.0,0.5206014777375392,0.5626134032316084,0.4348492965515137,0.762119048702216,0.33842292743499414,0.5619342282638289,38,750,314,41,0,0
3959697d-967,generation_31,fd5032a5,0.8503555957540913,1.220713128338463,0.2262601991760718,206523,4.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,0,0,822873,823612,0,0
3959697d-967,generation_31,3fa5bd8e,0.1546017699115044,0.06991150442477874,0.2573368532123965,565,4.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,66,1516,713,0,0,0
3959697d-967,generation_31,fd5032a5,0.9203555957540913,1.240713128338463,0.2516572971885293,206523,4.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,0,0,822873,823612,0,0
3959697d-967,generation_31,24e197fa,0.3032051282051282,0.11256410256410254,0.2807471745752921,65,5.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,54,63,197,0,0,0
3959697d-967,generation_31,ea8183f4,0.013140495867768592,0.029586776859504126,0.2759419439464009,121,5.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,21,326,152,0,0,0
3959697d-967,generation_31,e77517c7,0.22497438524590163,0.08999430783242256,0.2690987448606538,8784,5.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,0,24579,10559,0,0,0
3959697d-967,generation_31,db690d53,0.1469642857142857,0.06821428571428569,0.2642580844004313,28,5.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,27,14,63,0,0,0
3959697d-967,generation_31,ed71c28c,0.15496932933478733,0.06999318429661938,0.2590990370665854,7336,5.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,0,20486,8860,0,0,0
3959697d-967,generation_31,e566397d,0.012554347826086953,0.029456521739130426,0.25425016904684267,92,5.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,13,241,117,0,0,0
3959697d-967,generation_31,629cc5bd,0.08485399091499025,0.049967553536664495,0.24863032786414987,1541,5.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,0,4313,1855,0,0,0
3959697d-967,generation_31,e7c40195,0.0024999999999999953,0.027222222222222214,0.2437848943439673,18,6.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,18,26,50,0,0,0
3959697d-967,generation_31,a00c2fcd,0.13035852713178295,0.06304263565891471,0.23862864024583053,172,6.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,31,460,217,0,0,0
3959697d-967,generation_32,f471ab56,0.07263888888888888,0.046512345679012336,0.0,324,0.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,1,894,403,0,0,0
3959697d-967,generation_32,3f02f343,0.07976744186046511,0.04883720930232557,0.046512345679012336,43,0.0,0.5080688754904281,0.5069205924348923,0.384823808832158,0.8575238964876287,0.40635807505023713,0.5155783166886978,38,28,113,4,0,0
3959697d-967,generation_32,545cf13f,0.29498875281179704,0.10999750062484377,0.04767477749066895,20005,0.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,1,55926,24097,0,0,0
3959697d-967,generation_32,df6c1e04,0.15049999999999997,0.06899999999999998,0.06844901853539388,50,0.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,42,48,153,0,0,0
3959697d-967,generation_32,40ffe002,0.08475490196078432,0.049945533769063175,0.06858676390154542,918,0.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,101,2475,1161,0,0,0
3959697d-967,generation_32,9f1e8dc0,0.29499236822467945,0.10999830404992876,0.06485851787504897,29482,0.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,2,82265,35668,0,0,0
3959697d-967,generation_32,bdacdea0,0.2249910490511994,0.08999801090026652,0.07238181557086228,25137,0.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,1,70121,30425,0,0,0
3959697d-967,generation_32,800eb31f,0.014017467248908294,0.02978165938864628,0.07489841490363432,229,1.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,0,647,270,0,0,0
3959697d-967,generation_32,c00c4cfe,0.18987172177879133,0.07997149372862028,0.0692588204642608,1754,1.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,28,4846,2145,0,0,0
3959697d-967,generation_32,40e0624c,0.22031249999999997,0.0889583333333333,0.07044911749363407,48,1.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,43,45,149,0,0,0
3959697d-967,generation_32,79c8f43c,0.22496867604065152,0.08999303912014477,0.07230003907760399,7183,1.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,1,20088,8648,0,0,0
3959697d-967,generation_32,9c2c6655,0.29183098591549295,0.10929577464788731,0.07390849362692588,71,1.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,57,74,217,0,0,0
3959697d-967,generation_32,9fdac52b,0.22486462093862816,0.08996991576413957,0.076857433712006,1662,1.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,174,4413,2239,0,0,0
3959697d-967,generation_32,5b77caae,0.08444168734491314,0.0498759305210918,0.07786608617755472,403,1.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,0,1145,467,0,0,0
3959697d-967,generation_32,fd5032a5,0.9233198182852757,1.2466415734008316,0.07586678934495024,206523,1.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,0,0,822873,823612,0,0
3959697d-967,generation_32,360e39e9,0.30665062846009455,0.1133297692874284,0.15391844161534235,14029,2.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,0,39167,16945,0,0,0
3959697d-967,generation_32,4ca84dee,0.07272849462365591,0.04653225806451612,0.1513816495948477,372,2.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,5,1044,440,0,0,0
3959697d-967,generation_32,56eec410,0.2904081632653061,0.10897959183673468,0.1452140383283576,49,2.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,43,63,158,0,0,0
3959697d-967,generation_32,edd71dcf,0.36505623313006097,0.13001249625112465,0.14320101352326745,20006,2.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,0,55770,24256,0,0,0
3959697d-967,generation_32,b2de6a28,0.2216417910447761,0.08925373134328356,0.14250688103525994,67,2.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,59,104,253,0,0,0
3959697d-967,generation_32,fd5032a5,0.9233198182852757,1.2466415734008316,0.13984422355066112,206523,2.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,0,0,822873,823612,0,0
3959697d-967,generation_32,16781757,0.15476732161323678,0.06994829369183038,0.1925488592578121,967,2.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,0,2734,1136,0,0,0
3959697d-967,generation_32,93705546,0.013575949367088603,0.02968354430379746,0.18697610627754016,158,2.0,0.49553627324331706,0.45122778163817623,0.3347983211128023,0.9529287442730414,0.47429322266548013,0.46922240511356683,0,435,198,0,0,0
